华硕飞行堡垒6 FX86FE 火陨版（i7 8750H/8GB/256GB+1TB/1050Ti）酷睿8代处理器，GTX10系显卡，6.5mm窄边框，背光键盘,参考价：,7499,9.8
微软Surface Pro 6（i5/8GB/128GB）酷睿8代处理器，核心显卡，触控屏，长效续航,参考价：,6639,9.8
HUAWEI MateBook X Pro 2019款（i5/8GB/512GB/集显）酷睿8代处理器，集成显卡，全面屏，指纹电源键,参考价：,7799,9.5
联想拯救者 Y7000P（i5 8300H/8GB/128GB+1TB/1050Ti）酷睿8代处理器，金属机身，144Hz电竞屏， 背光键盘,参考价：,6699,9.4
HUAWEI MateBook 14（i7 8565U/8GB/512GB/MX250）酷睿8代处理器，MX250显卡，指纹识别，一碰即传,参考价：,6799,9.8
联想拯救者 Y7000（i5 8300H/8GB/128GB+2TB/1050Ti）酷睿8代处理器，背光键盘 ，太阳纹饰，窄边框屏幕,参考价：,6699,8.6
HUAWEI MateBook X Pro（i5/8GB/256GB）酷睿8代处理器，全面屏，轻薄时尚，金属机身,参考价：,7988,9.5
苹果MacBook Air（MQD32CH/A）酷睿6代处理器，全尺寸背光键盘，Multi-Touch触控板，超长续航,参考价：,6488,9.8
戴尔G3 15游戏本（Ins 15PR-6745B）酷睿8代处理器，GTX 10系显卡，双风扇散热，纤薄设计,参考价：,6599,9.5
神舟战神GX8-CR5S1酷睿8代处理器，RTX 20显卡，120Hz电竞屏，背光键盘,参考价：,7699,9.3
联想小新Air 14（i7 8550U/8GB/256GB）酷睿8代处理器，MX150显卡，背光键盘，轻薄微边框,参考价：,6999,9.5
联想拯救者 Y7000 2019（i5 9300H/8GB/1TB/1650）,参考价：,6599,
微软Surface Pro （i5/8GB/256GB/中文版新）酷睿7代处理器，隐藏摄像机，支架铰链，Surface触控笔,参考价：,6288,9.8
神舟战神ZX8-CR5S1酷睿8代处理器，RTX20系显卡，72%色域，背光键盘,参考价：,7499,9.2
惠普战66 Pro G1（2YG56PC）酷睿8代处理器，MX150显卡，全尺寸键盘，指纹识别,参考价：,6499,9.1
ThinkPad X390（20Q00039CD）酷睿8代处理器，核显显卡，全尺寸键盘，轻薄机身,参考价：,6999,6.0
惠普OMEN 15-DC0007TX（4LE21PA）酷睿8代处理器，高性能显卡，背光键盘，144Hz窄边框屏,参考价：,6499,9.0
华硕飞行堡垒7（R7-3750H/8GB/512GB/GTX1660Ti）,参考价：,6799,10.0
神舟战神Z7-CT7NA酷睿9代处理器，新GTX显卡，IPS屏，背光键盘,参考价：,6999,10.0
神舟战神Z7-CT5NA酷睿9代处理器，新GTX显卡，IPS屏，背光键盘,参考价：,6499,10.0
惠普战66 G2 14（6MU54PC）酷睿8代处理器，MX250显卡，防泼溅键盘，金属机身,参考价：,6999,
华硕灵耀S 2代 S5300UN（i7 8550U/16GB/512GB）酷睿8代处理器，MX150显卡，三面微边框， 3.5°键盘倾斜,参考价：,6999,9.1
联想小新Air 13（i7 8565U/16GB/512GB/高定版）酷睿8代处理器，MX150显卡，高色域，FN+Q模式,参考价：,7299,9.9
戴尔XPS 13 微边框 银色（XPS 13-9360-D3609S）酷睿8代处理器，AG微边框显示器，全尺寸键盘，核心显卡,参考价：,7499,9.1
雷神五代新911标准版酷睿9代处理器，GTX1650显卡，背光键盘，窄边框屏,参考价：,7799,
华硕飞行堡垒6 FX86FE 火陨版（i5 8300H/8GB/256GB+1TB/1050Ti）酷睿8代处理器，GTX10系显卡，6.5mm窄边框，背光键盘,参考价：,6499,9.8
微软Surface Laptop 2（i5/8GB/128GB）酷睿8代处理器，核心显卡，触控屏，长效续航,参考价：,7494,9.8
机械革命深海幽灵Z2 Air（i7 9750H/8GB/512GB）酷睿9代处理器，发烧级显卡，72%色域， 四分区RGB键盘,参考价：,6999,8.8
小米笔记本 Pro（i7/16GB/256GB）酷睿8代处理器，窄边框屏幕，高性能显卡，指纹识别,参考价：,6999,6.3
惠普星 14-CE1010TX（5HR98PA）微边框屏幕，楔型边框设计，3D立体全金属键盘，长效续航,参考价：,6799,9.4
HUAWEI MateBook X（i5/8GB/256GB）酷睿7代处理器，超静音，指纹识别，轻薄金属机身,参考价：,7188,9.6
华硕FX80GE星途版（i7 8750H/8GB/128GB+1TB）酷睿8代处理器，GTX 1050 Ti显卡，背光键盘，双风扇+双铜管散热,参考价：,7599,9.0
华硕FX60VM6700（8GB/256GB+1TB/3G独显）酷睿6代处理器，发烧级显卡，无缝背装分岛键盘，720p HD摄像头,参考价：,7099,7.9
惠普OMEN 15-CE007TX（2EF97PA）酷睿7代处理器，26键无冲键盘，双风扇三热管散热，快速充电,参考价：,6599,8.8
ThinkPad E580（20KS0028CD）酷睿8代处理器，全尺寸键盘，AMD显卡，180°翻转,参考价：,6499,7.8
神舟战神Z7-KP7GZ酷睿8代处理器，发烧级显卡，背光键盘，IPS屏,参考价：,6999,8.5
戴尔Inspiron 灵越 15 7000系列（Ins 15-7580-D2825S）酷睿8代处理器，MX250显卡，IPS屏，背光键盘,参考价：,7199,9.8
戴尔Inspiron 灵越 燃7000（Ins 14-7460-D1725G）酷睿7代处理器，金属机身，外观炫目，7mm全景微边框设计,参考价：,6199,8.7
ThinkPad X390（20Q0A000CD）酷睿8代处理器，核显显卡，全尺寸键盘，轻薄机身,参考价：,7999,6.0
ThinkPad X270（20HNA04GCD）酷睿7代处理器，指纹识别功能，双电池，背光键盘,参考价：,6599,9.9
机械革命深海幽灵Z2 Air（i7 8750H/8GB/512GB/GTX1050Ti）酷睿8代处理器，GTX10系显卡，72%色域， 四分区RGB键盘,参考价：,7999,8.8
雷神911 Air电竞版酷睿8代处理器，6mm窄边框，白色背光键盘，金属机身,参考价：,7799,9.9
