HUAWEI MateBook 13（i5 8265U/8GB/256GB/集显）酷睿8代处理器，全面屏，指纹电源键，极速快充,参考价：,4999,9.7
HUAWEI MateBook E（M3/4GB/128GB） 酷睿7代处理器，巧克力键盘，触控屏，指纹识别,参考价：,4888,8.4
a豆笔记本13（i5 8250U/8GB/256GB/MX150）酷睿8代处理器，MX150显卡，四面窄边框，背光键盘,参考价：,4799,9.7
机械革命S1（i5 8250U/8GB/256GB）酷睿8代处理器，MX150，轻薄颜值，超窄边框,参考价：,4999,9.9
戴尔Vostro 成就 14 5000系列 5481（Vostro 14-5481-D1505A）酷睿8代处理器，MX130显卡，窄边框IPS屏，节能省电,参考价：,4999,10.0
惠普星14 青春版 14S-CR1010TX（6QG70PA）酷睿8代处理器，R530显卡，轻薄窄边框，全尺寸键盘,参考价：,4999,10.0
华硕Y5000UB8250（8GB/1TB）酷睿8代处理器，MX110显卡，双内存卡槽，金属机身,参考价：,4299,8.6
华硕PX574FB8265（8GB/256GB）酷睿8代处理器，MX110显卡，窄边框，金属机身,参考价：,4399,10.0
惠普战66 AMD版（6MC34PC）AMD处理器，集成显卡，轻薄商务本，指纹识别,参考价：,4999,
戴尔Inspiron 灵越 14 5000系列（Ins 14-5488-D1505G）酷睿8代处理器，集成显卡，窄边框屏，支持快充,参考价：,4499,9.6
惠普星 14-CE0014TU（4HK95PA）微边框屏幕，楔型边框设计，3D立体全金属键盘，长效续航,参考价：,4699,9.4
联想IdeaPad 340C-15（i5 8265U/4GB/256GB）酷睿8代处理器，MX110显卡，窄边框，金属机身,参考价：,4299,9.3
联想小新 青春版 14（i7 8565U/8GB/128GB+1TB/MX110）酷睿8代处理器，MX110显卡，轻薄笔记本，杜比音效,参考价：,4999,
华硕Y5000UB8250（4GB/1TB）酷睿8代处理器，MX110显卡，双内存卡槽，金属机身,参考价：,4299,8.6
ThinkPad E470（20H1001NCD）酷睿7代处理器，杜比音效，IPS广视角屏，全尺寸键盘,参考价：,4699,8.6
联想拯救者R720-15IKB（i5 7300HQ/8GB/1TB/GTX1050 2G独显）酷睿7代处理器，GTX10系显卡，专业游戏键盘，支持NVMe SSD,参考价：,4999,7.8
华硕U4000UQ7200（4GB/256GB/2G独显）酷睿7代处理器，940独立显卡，6mm超窄边框，承载美学新力量,参考价：,4599,8.6
戴尔Inspiron 灵越 燃7000（Ins 14-7460-D1525S）Waves MaxxAudio音效，7mm全景微边框，拉丝铝合金工艺，高性能显卡,参考价：,4899,8.7
荣耀MagicBook（i5 8250U/8GB/256GB）酷睿8代处理器，5.2mm窄边框，MX150显卡，指纹识别电源键,参考价：,4999,9.0
戴尔Inspiron 灵越 15 5000系列（Ins 15-5580-D1525S）酷睿8代处理器，MX130显卡，窄边框屏，支持快充,参考价：,4999,10.0
a豆笔记本14（i5 8265U/8GB/256GB）酷睿8代处理器，集成显卡，窄边框，全尺寸背光键盘,参考价：,4999,9.0
华硕FL5900UQ7500（8GB/1TB/2G独显）酷睿7代处理器，高性能显卡，美声大师，后置式散热,参考价：,4699,7.2
小米笔记本 15.6（i5 8250U/4GB/128GB+1TB）酷睿8代处理器，MX110显卡，高精细防眩光，金属机身,参考价：,4199,5.9
神舟战神K670D-G4D1奔腾双核处理器，GTX10系列显卡，IPS屏，孤岛式键盘,参考价：,4399,8.3
