戴尔Inspiron 灵越 15 5000系列金属版 星光银（Ins 15MD-7528S）酷睿6代处理器，Waves MaxxAudio音效，智能手势，防渗漏键盘,参考价：,3499,6.5
联想ideapad D330-10IGM（N5000/4GB/128GB）奔腾银牌四核处理器，核心显卡，IPS触控屏，360度翻转,参考价：,3499,9.8
联想Ideapad 320c-15（i5 7200U/4GB/1TB/2G独显）酷睿7代处理器，纺布织纹设计，商务办公，杜比音效,参考价：,3499,4.7
ThinkPad E480（20KNA02TCD）酷睿7代处理器，全尺寸键盘 ，集显，轻薄窄边,参考价：,3388,9.8
微软Surface Go（4415Y/4GB/64GB）奔腾金牌处理器，10点触控，轻薄便携，长效续航,参考价：,2839,9.8
联想Ideapad 110-15（A4-7210/4GB/500GB/2G独显）AMD A4-7210，R5 M330独立显卡，集成30万像素摄像头，全尺寸键盘（包含独立数字键盘）,参考价：,2599,9.1
神舟战神K650D-G4D5八代桌面处理器，MX150独显，IPS屏，全尺寸键盘,参考价：,3299,8.4
华硕RX310UA7100（4GB/128GB）酷睿7代处理器，背光键盘，美声大师音效技术，轻薄金属机身,参考价：,3499,10.0
联想YOGA Book（Win10）X5 Z8500，十点触控，IPS屏幕，核芯显卡,参考价：,3199,9.1
联想扬天V110-15-IFI（4GB/500GB/2G独显）酷睿6代处理器，雾面显示屏，双显卡，30万像素摄像头,参考价：,3360,6.7
联想小新Air 12 WiFi版（6Y30/4GB/128GB）超长续航，金属轻薄机身，超静音，100G云盘,参考价：,2999,7.6
华硕E203MA5000（4GB/128GB）奔腾四核处理器，核心显卡，巧克力键盘，Splendid技术,参考价：,2999,9.9
联想E40-70-ITH（i3 4030U/4GB/500GB/Win7）酷睿4代处理器，AMD显卡，浮岛式键盘，指纹识别,参考价：,3199,5.8
戴尔Vostro 成就 15 3000系列 3562（VOSTRO 15-3562-D1128B）赛扬四核 N3450处理器，AMD R5 M420X显卡，带有数字小键盘,参考价：,2799,9.0
华硕E403NA4200（4GB/128GB/HD）奔腾四核处理器，核芯显卡，分岛式键盘，标清屏幕,参考价：,2899,7.6
麦本本小麦5（4GB/128GB）奔腾四核处理器，940MX显卡，ADS高清屏，巧克力键盘,参考价：,2699,7.1
炫龙毁灭者DC2（G5400/4GB/256GB）G5400处理器，白色背光键盘，黑科技散热，高性能显卡,参考价：,3299,7.5
联想G40-80（i5 5200U）酷睿五代i5双核，1080P高清屏，高触感巧克力键盘，入门级显卡,参考价：,3499,5.7
戴尔Inspiron 灵越 14 3000系列入门本（Ins 14-3467-D1525B）高清网络摄像头，Waves MaxxAudio Pro技术，标准全尺寸防泼溅键盘，入门级独立显卡,参考价：,2999,8.7
华硕A555QG9600（4GB/128GB）AMD A10系列处理器，入门级独立显卡，美声大师音效，全尺寸分岛式键盘,参考价：,3399,6.9
戴尔Inspiron 灵越 15 3000系列入门本（Ins 15-3567-D1525B）酷睿7代处理器，AMD入门级独立显卡，720p HD摄像头，全尺寸键盘,参考价：,3299,3.5
小米笔记本 15.6（i3 8130U/4GB/128GB）酷睿8代处理器，MX110显卡，高精细防眩光，金属机身,参考价：,3099,5.9
联想Ideapad 120S-14（N3350/4GB/128GB/核显）赛扬双核处理器，核心显卡，无风扇设计，类肤材质,参考价：,2799,
戴尔Inspiron 灵越 14 3000系列（Ins 14-3482-D1205B）,参考价：,3499,
联想小新 潮7000-14（A4-9125/4GB/128GB）,参考价：,3099,8.0
华硕A541UV6006（4GB/500GB/2G独显）酷睿6代处理器，入门级独立显卡，分岛式键盘，美声大师音效,参考价：,3199,9.6
华硕Y4000UB7020（4GB/128GB+500GB）酷睿8代处理器，MX110显卡，双内存卡槽，金属机身,参考价：,3498,9.3
华硕X500UB7200（4GB/500GB）,参考价：,3499,
联想天逸100-14-IFI（4GB/500GB/1G独显）炫酷轻薄外观，智能英特尔酷睿处理器，坚固耐用,参考价：,3199,6.1
戴尔Inspiron 灵越 13 5000系列 5370（Ins 13-5370-D1305P）酷睿8代处理器，全金属机身，IPS屏，背光键盘,参考价：,3299,10.0
华硕R540UP7200（4GB/500GB）酷睿7代处理器，全尺寸背光键盘，双显卡，长效续航,参考价：,3299,6.7
戴尔Vostro 成就 14 3000系列 3481（Vostro 14-3481-D1305B）酷睿7代处理器，核心显卡，防炫光屏，接口丰富,参考价：,3499,
ThinkPad E450C（20EH0000CD）14英寸商务本，酷睿四代i3处理器，Win8.1系统，性能级R5 M240显卡，支持蓝牙4.0,参考价：,2799,8.3
联想E40-80-ITH酷睿i3 5代处理器，支持DVD SuperMulti双层刻录，双显卡，支持蓝牙,参考价：,3499,5.8
神舟战神T6-X4D1桌面级处理器，GTX10系显卡，高清屏，大容量,参考价：,3499,8.9
联想Ideapad S130-14IGM（N5000/4GB/128GB）奔腾银牌处理器，集成显卡，无风扇设计，轻薄机身,参考价：,2899,
华硕X580NV3450（8GB/256GB/2G独显）,参考价：,3299,
联想S41-7514英寸轻薄本，搭载AMD四核处理器，接口齐全，功耗低性能出色，简约设计多彩外观,参考价：,3099,6.2
联想S41-35AMD A4-7210，入门级独立显卡，高触感键盘，巧克力键盘，影音娱乐本，校园学生本,参考价：,2799,6.2
神舟战神K640E-A29D1,参考价：,2699,8.6
华硕X540LJ4005（4GB/500GB/2G独显）入门级显卡，美声大师音效，全尺寸键盘，SuperMulti双层刻录,参考价：,2699,9.7
联想Ideapad 330-15IKB（i3 8121U/4GB/500GB）,参考价：,3299,
戴尔Inspiron 灵越 14 3000系列入门本（Ins 14SD-4528B）,参考价：,3299,4.5
联想Ideapad 120S-14（N3450/4GB/256GB/核显）赛扬四核处理器，核心显卡，无风扇设计，类肤材质,参考价：,3099,
华硕E203MA4000（4GB/128GB）,参考价：,2699,9.9
戴尔Inspiron 灵越 14 3000系列入门本（Ins 14ED-3525B）,参考价：,3299,6.0
华硕A555YI7410（4GB/500GB）美声大师音效技术，背装式无缝键盘，酷凉散热技术，AMD系列显卡,参考价：,2699,10.0
华硕K751MJ2940（4GB/500GB）,参考价：,2899,5.0
联想天逸310-14（i5/4GB/500GB/2G独显/DVD）酷睿处理器，AMD系列显卡，巧克力键盘，杜比音效,参考价：,3499,
ThinkPad E550（20DFA00BCD）15.6英寸轻薄商务本，酷睿五代i5处理器，Win8.1系统，性能级R7系列显卡，配防眩光屏，无标配光驱,参考价：,3299,8.6
海尔博越M51-52213酷睿8代处理器，双显卡，巧克力键盘，轻薄商务,参考价：,3399,
戴尔Vostro 成就 15 3000系列 3565（VOSTRO 15-3565-D1208B）AMD E2系列处理器，配备防眩光显示屏，掌托和宽大的触摸板,参考价：,2999,8.2
华硕R454LJ5200（4GB/500GB）14英寸家用娱乐本，第五代酷睿i5双核处理器，win8操作系统，支持蓝牙功能,参考价：,3399,9.5
华硕F441UV7200（4GB/500GB/2G独显）1.7kg轻薄机身，美声大师音效技术，920MX入门级独立显卡，2.3mm键程,参考价：,3299,8.0
华硕A555LF5200（4GB/500GB）强劲双显卡，1T海量存储，酷冷散热，全尺寸键盘,参考价：,3399,8.0
联想小新 潮7000-15（A6-9225/4GB/128GB+2TB）,参考价：,3399,6.5
戴尔Vostro 成就 15 3000系列 3568（VOSTRO 15-3568-D1625B）第七代酷睿 i5处理器，黑色外壳，设计轻巧，便于携带，外观时尚,参考价：,3399,8.5
惠普14s-cf0003tu（4JD71PA）,参考价：,3199,
Acer SF114-32-C5WC,参考价：,3199,
华硕K555LJ5200（4GB/500GB）下沉式转轴，质感掌托，9系高性能独显,参考价：,3299,8.0
华硕X441NC4200（4GB/500GB）美声大师音效技术，Tru2Life影像技术，分岛式键盘，Eye Care模式,参考价：,2699,4.0
